temperature_c,humidity_pct,light_norm,label
35.46,72.95,0.2062,warning
34.68,71.55,0.2383,warning
36.06,69.69,0.3707,warning
26.63,35.87,0.7068,normal
16.58,42.85,0.5432,normal
42.82,88.64,0.3581,critical
22.02,47.12,0.9472,normal
30.15,78.52,0.2345,warning
35.07,75.61,0.5745,warning
32.79,73.75,0.3385,warning
18.28,51.82,0.7023,normal
21.52,63.32,0.7148,normal
22.45,46.02,0.4594,normal
31.68,69.79,0.5333,warning
33.62,74.32,0.2092,warning
33.53,72.06,0.5786,warning
36.35,70.49,0.5948,warning
37.65,75.2,0.2367,warning
35.44,66.69,0.1938,warning
20.66,48.97,0.4872,normal
44.7,87.17,0.2111,critical
19.73,58.45,0.734,normal
36.09,72.81,0.2245,warning
23.28,45.95,0.6231,normal
19.2,40.58,0.9856,normal
19.84,53.64,0.5144,normal
35.33,77.3,0.4204,warning
26.35,60.21,0.4361,normal
35.74,58.87,0.8342,warning
33.46,67.46,0.1665,warning
35.51,87.4,0.3873,critical
18.32,37.03,0.8895,normal
47.9,90.21,0.0825,critical
36.97,81.32,0.4928,warning
24.41,43.49,0.6172,normal
18.75,37.27,0.6382,normal
47.7,96.77,0.0827,critical
17.12,66.1,0.9078,normal
43.57,85.06,0.3797,critical
19.18,52.92,0.6316,normal
25.79,64.64,0.8919,normal
21.95,37.81,0.4825,normal
48.53,92.63,0.1134,critical
25.03,65.35,0.6576,normal
22.12,46.34,0.6454,normal
33.3,78.37,0.2005,warning
51.02,82.78,0.3854,critical
33.58,80.68,0.3191,warning
37.49,81.48,0.4226,warning
13.22,69.46,0.7086,normal
32.95,72.83,0.2338,warning
32.42,77.78,0.1494,warning
25.12,40.81,0.5516,normal
20.81,52.05,0.9722,normal
39.02,81.67,0.226,warning
34.27,87.57,0.5657,critical
25.23,39.71,0.9509,normal
50.96,86.69,0.391,critical
32.09,50.53,0.5628,warning
20.12,38.2,0.7192,normal
24.62,50.06,0.4205,normal
43.64,97.97,0.1005,critical
35.34,68.74,0.4144,warning
30.32,63.86,0.3826,warning
19.57,57.65,0.756,normal
36.05,72.18,0.5289,warning
30.85,81.6,0.3662,warning
17.76,50.46,0.7156,normal
21.31,45.66,0.9324,normal
22.94,69.93,0.4832,normal
10.68,67.37,0.3972,normal
41.41,77.61,0.1765,critical
26.31,62.33,0.492,normal
24.53,54.4,0.9468,normal
11.63,66.65,0.768,normal
38.88,68.25,0.1467,warning
26.88,43.64,0.4108,normal
21.99,63.51,0.8352,normal
48.75,88.59,0.1904,critical
33.69,77.98,0.4787,warning
44.78,78.69,0.1958,critical
29.12,49.13,0.9269,normal
25.83,56.96,0.4991,normal
21.95,49.94,0.8026,normal
52.14,86.66,0.2225,critical
25.36,64.07,0.9875,normal
40.66,86.77,0.077,critical
23.28,43.44,0.3794,normal
36.41,83.46,0.1988,warning
21.6,53.41,0.6422,normal
45.26,89.14,0.2903,critical
21.38,40.57,0.8418,normal
22.53,31.07,0.6307,normal
19.12,32.48,0.4534,normal
20.23,54.25,0.3728,normal
36.62,83.57,0.3102,warning
35.51,76.49,0.1366,warning
18.32,55.43,0.8048,normal
36.38,81.84,0.4569,warning
36.75,70.9,0.5505,warning
27.57,68.04,0.3928,normal
43.88,94.81,0.3315,critical
30.34,70.9,0.2078,warning
43.67,90.97,0.3347,critical
31.54,76.47,0.4031,warning
38.8,71.0,0.5178,warning
34.83,78.95,0.4863,warning
20.29,50.96,0.7279,normal
22.6,45.01,0.385,normal
21.6,37.69,0.9072,normal
31.21,73.15,0.4248,warning
44.28,81.04,0.0211,critical
25.49,68.47,0.8693,normal
46.08,91.61,0.3433,critical
32.87,74.47,0.3695,warning
50.22,93.06,0.0374,critical
33.74,81.29,0.5141,warning
26.47,53.17,0.8946,normal
26.51,63.59,0.8042,normal
35.44,76.51,0.3212,warning
30.25,78.33,0.1401,warning
22.28,38.91,0.7929,normal
25.63,49.59,0.3715,normal
22.94,50.17,0.7822,normal
29.2,52.76,0.3697,normal
43.04,97.56,0.3232,critical
20.57,47.87,0.4738,normal
23.74,48.68,0.8594,normal
18.26,47.66,0.8619,normal
33.96,68.19,0.4596,warning
36.59,74.68,0.4361,warning
23.31,38.62,0.5384,normal
21.38,55.69,0.7048,normal
36.67,80.95,0.37,warning
44.87,95.91,0.3072,critical
26.36,65.13,0.5378,normal
33.36,73.98,0.2897,warning
50.14,91.34,0.0105,critical
21.76,49.56,0.5198,normal
22.1,59.2,0.572,normal
31.67,79.6,0.365,warning
41.74,93.61,0.0943,critical
47.87,93.19,0.0911,critical
19.44,63.25,0.588,normal
36.29,67.1,0.2877,warning
52.11,92.06,0.25,critical
35.94,76.12,0.3051,warning
36.37,69.98,0.409,warning
22.17,48.2,0.7559,normal
39.81,81.08,0.3699,warning
22.58,53.35,0.5241,normal
23.96,51.49,0.6046,normal
23.05,45.56,0.7113,normal
45.61,89.91,0.2502,critical
21.57,69.69,0.4653,normal
26.45,46.26,0.9551,normal
18.12,49.04,0.8465,normal
32.92,74.68,0.2339,warning
46.83,91.52,0.2787,critical
19.55,44.31,0.4611,normal
40.64,86.77,0.2922,critical
32.53,76.61,0.2214,warning
40.43,93.84,0.1473,critical
45.24,83.94,0.0855,critical
19.46,66.16,0.4034,normal
37.9,68.37,0.2458,warning
25.95,48.89,0.5805,normal
22.01,33.16,0.9131,normal
25.92,52.67,0.4989,normal
20.36,41.86,0.7941,normal
43.25,100.0,0.3646,critical
23.66,50.61,0.5952,normal
19.25,54.29,0.5389,normal
15.47,41.59,0.6784,normal
38.49,70.77,0.4654,warning
31.41,79.69,0.3505,warning
26.94,75.58,0.5655,warning
26.41,48.07,0.8906,normal
27.66,55.76,0.3744,normal
21.47,46.83,0.9044,normal
34.47,86.11,0.2045,critical
34.27,70.34,0.5143,warning
21.83,58.69,0.8108,normal
19.76,54.35,0.4419,normal
35.07,76.33,0.3999,warning
29.27,73.69,0.4937,warning
30.06,73.12,0.1993,warning
17.3,42.19,0.4787,normal
22.84,59.97,0.56,normal
34.94,85.22,0.5274,critical
20.33,25.34,0.9468,normal
18.38,42.33,0.843,normal
20.14,58.78,0.6501,normal
30.93,74.98,0.3763,warning
38.15,67.05,0.1053,warning
24.95,67.0,0.9982,normal
35.4,75.44,0.4893,warning
47.6,91.69,0.2389,critical
24.66,46.57,0.5952,normal
39.86,91.35,0.1056,critical
32.25,88.59,0.1599,critical
21.35,39.77,0.352,normal
43.99,87.61,0.1472,critical
46.56,87.41,0.0232,critical
21.42,53.56,0.4301,normal
28.91,73.6,0.2434,warning
43.22,89.13,0.1588,critical
14.44,52.71,0.7313,normal
46.17,84.89,0.0682,critical
20.39,26.51,0.7443,normal
32.83,74.93,0.3256,warning
19.88,58.95,0.4099,normal
27.64,43.77,0.9072,normal
20.68,61.65,0.6147,normal
33.9,65.6,0.4152,warning
22.64,41.07,0.67,normal
18.61,56.53,0.864,normal
51.89,92.21,0.0466,critical
50.81,96.3,0.0072,critical
35.9,75.86,0.5951,warning
19.33,49.14,0.6039,normal
34.97,73.57,0.5356,warning
48.28,90.49,0.1823,critical
31.88,82.47,0.15,warning
34.95,78.13,0.5487,warning
30.59,82.26,0.3545,warning
24.12,61.9,0.6655,normal
24.42,41.4,0.7149,normal
26.56,41.98,0.9895,normal
23.62,42.78,0.976,normal
24.54,55.66,0.7104,normal
49.15,76.04,0.3121,critical
32.79,78.08,0.5314,warning
38.18,70.74,0.3643,warning
43.69,91.9,0.2581,critical
20.45,46.61,0.4166,normal
41.79,95.57,0.0072,critical
24.09,39.31,0.9956,normal
20.72,48.22,0.5381,normal
37.64,84.75,0.2859,warning
19.06,52.23,0.8748,normal
17.58,57.74,0.7223,normal
25.91,46.31,0.7559,normal
24.88,31.14,0.7769,normal
24.77,37.46,0.8437,normal
33.89,67.5,0.4805,warning
23.06,46.56,0.6894,normal
26.28,63.84,0.7265,normal
18.61,40.18,0.4455,normal
31.7,73.33,0.4861,warning
25.95,41.56,0.865,normal
38.62,65.31,0.5453,warning
27.94,62.03,0.8746,normal
34.88,83.58,0.4881,warning
17.34,55.49,0.9744,normal
51.25,92.35,0.0092,critical
43.83,88.97,0.2561,critical
30.99,76.38,0.5458,warning
32.84,72.59,0.208,warning
10.01,37.77,0.4983,normal
43.22,87.24,0.265,critical
50.85,86.03,0.3594,critical
29.65,74.07,0.3806,warning
39.51,76.01,0.2424,warning
36.76,75.09,0.3037,warning
16.16,25.8,0.9365,normal
18.1,45.68,0.3695,normal
24.36,33.51,0.6141,normal
22.41,37.5,0.4453,normal
21.06,46.25,0.7079,normal
42.7,87.97,0.2521,critical
48.48,88.38,0.2247,critical
22.66,45.76,0.8899,normal
27.04,38.5,0.8747,normal
20.59,58.35,0.9505,normal
27.61,63.2,0.8552,normal
20.17,53.38,0.7319,normal
23.13,30.73,0.5267,normal
28.33,38.36,0.8911,normal
25.43,64.34,0.3506,normal
19.63,39.56,0.7403,normal
36.49,72.27,0.5992,warning
40.22,84.35,0.2936,critical
34.37,76.97,0.1967,warning
40.32,83.98,0.3293,critical
31.52,53.84,0.5939,warning
38.07,77.49,0.1401,warning
33.2,73.58,0.4689,warning
25.86,53.43,0.4652,normal
32.64,72.6,0.3912,warning
18.14,53.59,0.4434,normal
21.65,43.0,0.5319,normal
37.49,75.62,0.3213,warning
21.53,55.84,0.8143,normal
19.92,51.73,0.6121,normal
49.89,84.34,0.2385,critical
31.86,80.28,0.146,warning
26.47,38.46,0.8869,normal
30.02,39.44,0.9883,warning
13.49,40.72,0.3934,normal
46.15,88.94,0.3746,critical
44.58,86.53,0.3881,critical
23.4,60.43,0.408,normal
38.67,83.57,0.2789,warning
35.83,73.58,0.5579,warning
18.35,56.52,0.9527,normal
19.36,51.51,0.9975,normal
51.04,85.87,0.0314,critical
48.02,94.18,0.0875,critical
29.06,79.4,0.5898,warning
44.14,95.11,0.2184,critical
25.84,48.57,0.4738,normal
14.03,56.83,0.7044,normal
20.12,62.55,0.8219,normal
24.57,61.47,0.3811,normal
48.19,86.86,0.0172,critical
23.75,40.32,0.5351,normal
26.15,53.58,0.7933,normal
35.49,70.61,0.3671,warning
39.85,70.24,0.4705,warning
30.4,75.01,0.5576,warning
52.75,94.31,0.2556,critical
38.59,67.66,0.3945,warning
34.65,72.95,0.1967,warning
11.29,46.72,0.4616,normal
39.76,87.67,0.1965,critical
33.52,68.22,0.2169,warning
28.98,79.19,0.5374,warning
28.05,72.5,0.524,warning
24.67,63.57,0.557,normal
36.13,75.66,0.4751,warning
22.83,49.46,0.8606,normal
16.59,41.58,0.6286,normal
16.56,20.76,0.6448,normal
20.75,40.34,0.9598,normal
34.27,80.08,0.4899,warning
26.29,64.12,0.5873,normal
37.74,75.09,0.1422,warning
35.02,72.34,0.4146,warning
44.89,92.6,0.3969,critical
32.09,68.38,0.1074,warning
39.89,100.0,0.3748,critical
44.42,85.3,0.0601,critical
37.91,78.21,0.5685,warning
26.67,55.74,0.5628,normal
18.46,56.61,0.7362,normal
37.89,76.64,0.4863,warning
21.51,60.53,0.7458,normal
44.79,96.1,0.0065,critical
26.6,67.7,0.3746,normal
45.49,91.15,0.2421,critical
21.25,35.39,0.7025,normal
51.34,88.94,0.2766,critical
18.68,49.62,0.4345,normal
36.01,71.94,0.4677,warning
16.38,48.92,0.7707,normal
21.08,60.72,0.7047,normal
14.96,54.77,0.9434,normal
20.54,39.84,0.582,normal
36.75,84.58,0.3008,warning
43.96,92.1,0.3076,critical
45.49,89.04,0.2462,critical
44.92,98.6,0.3854,critical
27.18,55.46,0.9827,normal
17.07,50.4,0.5999,normal
36.47,80.65,0.5577,warning
15.63,49.42,0.45,normal
23.77,42.41,0.7249,normal
15.35,50.64,0.8638,normal
40.07,88.48,0.0003,critical
31.18,69.06,0.4962,warning
17.81,61.33,0.924,normal
17.84,32.78,0.8411,normal
30.27,80.13,0.2659,warning
33.19,75.38,0.4365,warning
50.23,99.33,0.0704,critical
21.83,30.44,0.5244,normal
48.0,95.55,0.1843,critical
20.27,53.4,0.8872,normal
32.53,72.94,0.2233,warning
51.79,87.73,0.2957,critical
37.02,67.75,0.5152,warning
35.24,86.7,0.3731,critical
37.19,71.22,0.1516,warning
32.07,77.19,0.4422,warning
35.67,73.38,0.4807,warning
20.4,27.15,0.4656,normal
36.8,73.32,0.5843,warning
26.56,71.31,0.4941,warning
33.06,70.69,0.404,warning
21.28,45.72,0.9093,normal
23.76,48.24,0.8119,normal
33.53,75.83,0.4229,warning
12.06,47.03,0.9672,normal
21.34,49.36,0.5583,normal
29.48,75.58,0.5124,warning
34.32,78.24,0.4141,warning
26.37,60.27,0.683,normal
37.91,84.69,0.0453,warning
30.57,75.68,0.1234,warning
29.36,73.95,0.391,warning
21.87,52.75,0.8951,normal
34.64,79.15,0.2626,warning
18.59,52.55,0.563,normal
51.05,95.04,0.1464,critical
51.57,83.95,0.1903,critical
48.76,84.98,0.0953,critical
28.76,79.37,0.1229,warning
36.28,74.02,0.5233,warning
32.6,68.21,0.1546,warning
39.06,72.28,0.1176,warning
19.32,58.78,0.7502,normal
23.93,48.36,0.7346,normal
20.61,50.6,0.8261,normal
36.32,79.2,0.2358,warning
51.29,97.03,0.2107,critical
24.3,42.74,0.4558,normal
24.34,56.79,0.8759,normal
47.54,85.08,0.0233,critical
18.89,65.37,0.6792,normal
23.15,39.45,0.6374,normal
21.27,55.78,0.6703,normal
20.1,57.72,0.8315,normal
19.58,39.08,0.5707,normal
13.21,36.38,0.8678,normal
19.41,64.4,0.7489,normal
22.92,54.72,0.9727,normal
54.86,83.02,0.325,critical
42.77,91.96,0.0545,critical
26.91,33.34,0.3779,normal
23.23,40.85,0.4992,normal
44.25,87.1,0.3834,critical
51.57,97.52,0.3532,critical
25.34,34.14,0.9145,normal
46.38,90.22,0.136,critical
48.64,90.71,0.2532,critical
32.21,73.92,0.1502,warning
32.08,84.22,0.3624,warning
18.06,58.91,0.9968,normal
17.3,50.69,0.9027,normal
24.83,49.58,0.6419,normal
31.9,70.9,0.5747,warning
20.58,45.54,0.3541,normal
18.79,58.96,0.8302,normal
23.9,58.34,0.4859,normal
26.72,46.86,0.8735,normal
35.75,80.54,0.5082,warning
21.79,43.52,0.3909,normal
34.51,77.64,0.5206,warning
49.41,90.19,0.037,critical
33.73,75.45,0.1449,warning
34.08,78.9,0.1801,warning
21.1,39.08,0.3657,normal
35.72,79.86,0.3593,warning
49.77,92.87,0.3148,critical
25.7,43.27,0.5586,normal
21.92,40.5,0.758,normal
31.09,75.49,0.5314,warning
49.32,88.42,0.2474,critical
15.1,48.81,0.7854,normal
13.78,56.17,0.71,normal
21.49,40.1,0.7071,normal
35.34,79.89,0.1605,warning
20.58,50.71,0.7969,normal
24.25,66.67,0.8234,normal
37.91,71.72,0.5833,warning
40.6,71.93,0.2629,critical
24.45,61.59,0.7185,normal
30.3,69.57,0.5408,warning
28.24,45.5,0.8696,normal
19.08,38.92,0.7662,normal
22.44,62.6,0.5037,normal
24.91,62.6,0.8066,normal
22.18,63.12,0.9314,normal
35.11,81.1,0.254,warning
30.98,77.86,0.4223,warning
45.33,79.69,0.0875,critical
23.18,42.27,0.9622,normal
43.19,88.32,0.1016,critical
24.57,33.97,0.7473,normal
45.61,86.88,0.1787,critical
25.6,32.3,0.6352,normal
22.96,55.71,0.3954,normal
24.83,52.57,0.9357,normal
17.2,52.41,0.6735,normal
25.53,57.54,0.932,normal
32.17,80.83,0.3792,warning
24.57,46.2,0.447,normal
24.55,34.55,0.4141,normal
23.08,40.31,0.8639,normal
36.46,70.22,0.1866,warning
24.33,44.75,0.7102,normal
28.43,67.64,0.5424,normal
17.28,48.61,0.7198,normal
20.39,55.58,0.831,normal
44.92,85.37,0.2057,critical
48.27,96.53,0.1577,critical
39.31,78.56,0.4753,warning
39.13,74.87,0.201,warning
33.55,79.17,0.5613,warning
17.51,35.46,0.9059,normal
44.28,88.92,0.0266,critical
23.22,44.87,0.4865,normal
20.82,28.81,0.9139,normal
35.69,75.41,0.3886,warning
23.18,34.09,0.7315,normal
21.49,51.8,0.5468,normal
29.67,76.0,0.4675,warning
35.45,81.44,0.1982,warning
37.11,75.16,0.335,warning
23.32,63.0,0.4104,normal
24.19,48.86,0.3815,normal
35.0,77.33,0.2036,warning
26.49,60.3,0.8053,normal
17.65,52.76,0.7791,normal
37.86,77.25,0.473,warning
47.66,91.3,0.1611,critical
35.3,77.29,0.1605,warning
33.42,69.65,0.4615,warning
30.4,65.31,0.48,warning
35.82,73.63,0.4115,warning
45.86,88.64,0.2288,critical
31.53,76.89,0.3681,warning
19.65,40.68,0.92,normal
48.6,81.98,0.0415,critical
34.22,70.95,0.1502,warning
32.86,83.63,0.4415,warning
32.83,73.05,0.2686,warning
27.91,50.81,0.9883,normal
35.45,78.33,0.1644,warning
24.87,38.7,0.8054,normal
28.74,84.73,0.4608,warning
46.79,88.44,0.2968,critical
30.95,67.51,0.2073,warning
31.99,69.16,0.1641,warning
20.4,38.99,0.3611,normal
54.63,97.55,0.0475,critical
45.33,95.18,0.1436,critical
32.67,79.24,0.2535,warning
24.45,46.83,0.3676,normal
29.81,42.48,0.856,normal
34.0,54.87,0.9546,warning
31.49,77.22,0.181,warning
46.56,95.8,0.0241,critical
44.84,88.96,0.2875,critical
26.14,47.62,0.9103,normal
24.85,51.01,0.4322,normal
33.15,82.11,0.5506,warning
20.29,56.5,0.9116,normal
24.85,36.59,0.7673,normal
34.83,82.75,0.2427,warning
22.0,55.16,0.7505,normal
25.42,44.43,0.6727,normal
26.91,42.66,0.5896,normal
36.02,72.33,0.1324,warning
29.78,77.64,0.599,warning
43.08,93.79,0.069,critical
34.08,80.71,0.1532,warning
47.58,86.75,0.1737,critical
25.91,58.15,0.85,normal
35.05,69.25,0.1194,warning
54.68,91.83,0.317,critical
20.26,48.47,0.6091,normal
22.15,45.67,0.4552,normal
30.26,74.36,0.3584,warning
24.27,36.23,0.641,normal
22.59,52.0,0.8179,normal
52.16,88.74,0.1854,critical
34.3,76.39,0.3265,warning
34.07,80.57,0.2146,warning
34.82,75.75,0.5351,warning
31.63,79.71,0.2378,warning
43.77,98.54,0.07,critical
21.74,47.85,0.7173,normal
48.05,95.6,0.2112,critical
32.06,79.16,0.3147,warning
45.98,91.23,0.0482,critical
36.0,75.11,0.4355,warning
23.86,45.19,0.6117,normal
36.97,64.92,0.3197,warning
33.91,80.36,0.2968,warning
22.72,46.37,0.7303,normal
28.41,73.55,0.4497,warning
20.99,50.4,0.9869,normal
42.55,93.01,0.1242,critical
19.42,61.68,0.8408,normal
22.36,46.91,0.7325,normal
33.23,72.77,0.2262,warning
51.79,90.9,0.2342,critical
27.12,71.76,0.134,warning
32.9,66.79,0.529,warning
32.38,72.09,0.1015,warning
34.05,92.3,0.1329,critical
34.19,73.56,0.4053,warning
14.74,49.79,0.5435,normal
49.58,81.87,0.3717,critical
17.69,58.37,0.9933,normal
18.28,38.93,0.4791,normal
40.87,85.91,0.3255,critical
18.23,58.6,0.5402,normal
31.51,77.61,0.1498,warning
34.52,79.02,0.1246,warning
42.88,90.5,0.0933,critical
23.62,57.84,0.469,normal
21.15,23.96,0.7853,normal
17.63,42.56,0.9428,normal
37.26,74.85,0.1073,warning
19.89,28.64,0.4573,normal
25.9,81.27,0.4302,warning
26.43,51.85,0.6851,normal
35.59,69.35,0.1858,warning
34.85,75.89,0.1792,warning
33.64,73.98,0.5016,warning
20.76,46.78,0.9551,normal
30.84,40.68,0.8695,warning
46.56,97.56,0.3004,critical
17.15,44.15,0.9252,normal
22.82,39.28,0.4453,normal
40.25,83.83,0.5813,critical
21.41,37.67,0.7569,normal
54.94,87.47,0.2033,critical
25.12,32.09,0.9808,normal
39.72,70.37,0.2521,warning
26.35,62.86,0.6433,normal
36.05,71.79,0.3566,warning
26.67,44.25,0.6362,normal
17.71,49.54,0.3575,normal
25.42,66.16,0.5187,normal
50.34,91.64,0.1893,critical
38.8,80.34,0.5211,warning
44.77,91.44,0.2383,critical
26.85,57.86,0.4046,normal
26.61,67.62,0.7883,normal
40.03,85.24,0.24,critical
38.33,95.0,0.0602,critical
21.41,40.13,0.9631,normal
31.2,66.49,0.4323,warning
47.13,90.46,0.1419,critical
33.47,71.23,0.4952,warning
23.05,39.84,0.5805,normal
30.25,55.85,0.7675,warning
35.09,78.67,0.5469,warning
32.61,69.04,0.2667,warning
20.63,53.31,0.9552,normal
28.82,70.18,0.4293,warning
20.4,45.09,0.766,normal
39.13,67.44,0.451,warning
20.87,63.43,0.5994,normal
34.02,78.92,0.4059,warning
26.34,51.76,0.5531,normal
34.42,75.3,0.3804,warning
23.78,53.32,0.9878,normal
30.88,81.66,0.5128,warning
17.83,56.92,0.4313,normal
40.78,89.9,0.3157,critical
46.87,96.09,0.2131,critical
29.86,74.92,0.5402,warning
24.01,55.88,0.6617,normal
28.68,49.01,0.6394,normal
31.2,72.59,0.4116,warning
36.33,76.64,0.2072,warning
48.55,84.17,0.3027,critical
33.55,70.35,0.4777,warning
29.54,69.62,0.5993,normal
26.43,38.67,0.4202,normal
47.46,97.76,0.3578,critical
39.86,100.0,0.0175,critical
21.86,62.74,0.4114,normal
42.27,98.18,0.0088,critical
50.41,99.39,0.1114,critical
33.46,77.65,0.1623,warning
24.86,55.02,0.3705,normal
47.15,93.87,0.0113,critical
18.3,45.84,0.3911,normal
22.16,38.5,0.9425,normal
45.89,81.4,0.0507,critical
21.73,62.41,0.8395,normal
18.57,40.8,0.9717,normal
20.97,30.11,0.6501,normal
44.29,89.29,0.0318,critical
33.53,80.98,0.5976,warning
47.78,80.69,0.249,critical
26.9,43.17,0.9657,normal
30.02,73.03,0.3692,warning
47.02,86.44,0.3901,critical
41.59,94.23,0.1761,critical
25.55,45.85,0.553,normal
35.02,73.64,0.2701,warning
21.76,58.65,0.7789,normal
37.18,79.42,0.4612,warning
21.4,46.86,0.7968,normal
31.19,75.66,0.4485,warning
17.47,60.44,0.5783,normal
47.46,90.87,0.2731,critical
29.0,57.16,0.6996,normal
22.97,32.01,0.4846,normal
44.38,94.73,0.2837,critical
25.38,58.54,0.5189,normal
21.06,52.44,0.6656,normal
27.12,54.08,0.7734,normal
21.32,55.13,0.6947,normal
19.8,46.96,0.5407,normal
43.23,93.4,0.3461,critical
23.45,33.98,0.7119,normal
41.69,92.33,0.02,critical
22.76,42.44,0.3593,normal
22.87,41.65,0.6253,normal
30.69,81.33,0.27,warning
26.06,41.86,0.8586,normal
20.74,58.18,0.4935,normal
23.41,32.26,0.3688,normal
27.37,64.45,0.5902,normal
24.47,30.53,0.8591,normal
35.17,72.47,0.3094,warning
45.59,88.41,0.1586,critical
31.93,80.91,0.2145,warning
27.82,55.1,0.7889,normal
23.37,55.43,0.4637,normal
19.19,74.73,0.8688,warning
14.57,59.0,0.8011,normal
18.0,51.65,0.8465,normal
18.99,43.5,0.4174,normal
24.79,64.09,0.4149,normal
14.54,69.24,0.6772,normal
50.76,88.34,0.2068,critical
20.93,52.27,0.8443,normal
22.69,49.78,0.6585,normal
18.0,48.98,0.8121,normal
35.57,74.86,0.5373,warning
35.88,80.95,0.5709,warning
15.41,56.04,0.3589,normal
35.04,69.85,0.5971,warning
32.03,77.12,0.1821,warning
46.6,88.16,0.2922,critical
23.16,48.39,0.6937,normal
34.67,83.37,0.3394,warning
22.51,59.12,0.7327,normal
16.96,60.98,0.3813,normal
11.83,41.0,0.7631,normal
43.87,92.88,0.2056,critical
21.25,54.77,0.7124,normal
22.04,38.17,0.9211,normal
17.67,62.74,0.9675,normal
27.74,54.38,0.629,normal
44.69,94.5,0.2609,critical
33.11,77.38,0.1984,warning
23.42,46.67,0.9639,normal
25.58,63.02,0.6408,normal
34.51,68.15,0.4682,warning
27.99,47.83,0.7535,normal
22.67,46.14,0.635,normal
23.0,33.19,0.5079,normal
32.84,81.9,0.4711,warning
33.25,75.08,0.5338,warning
31.24,73.34,0.1849,warning
37.05,77.5,0.4571,warning
21.2,47.07,0.9004,normal
18.9,43.85,0.5105,normal
25.45,52.31,0.763,normal
51.36,91.42,0.3171,critical
46.82,97.9,0.2012,critical
25.43,61.04,0.4991,normal
26.76,33.14,0.3577,normal
27.0,34.46,0.8621,normal
21.71,38.0,0.8149,normal
18.39,56.87,0.5363,normal
28.36,39.19,0.5745,normal
23.44,56.76,0.9459,normal
48.99,88.93,0.171,critical
34.95,71.95,0.3675,warning
21.05,52.82,0.7418,normal
23.27,65.29,0.7091,normal
28.06,51.49,0.8412,normal
23.86,35.86,0.5066,normal
20.14,46.81,0.6467,normal
16.12,49.78,0.9182,normal
33.5,66.01,0.3839,warning
17.26,55.99,0.6844,normal
50.69,98.63,0.2762,critical
33.72,61.8,0.5544,warning
20.12,47.46,0.6616,normal
45.34,95.4,0.055,critical
21.22,51.9,0.4082,normal
21.29,36.61,0.836,normal
19.76,55.18,0.5241,normal
52.23,84.67,0.2595,critical
32.5,73.37,0.2177,warning
20.3,48.07,0.9843,normal
38.39,74.32,0.35,warning
29.7,80.79,0.5719,warning
26.15,69.18,0.3585,normal
33.05,74.85,0.389,warning
35.62,73.61,0.1606,warning
46.28,89.21,0.092,critical
34.42,74.42,0.4458,warning
31.59,78.5,0.1573,warning
26.02,43.62,0.7604,normal
43.58,84.37,0.3208,critical
18.08,51.19,0.3573,normal
24.9,54.2,0.5922,normal
22.96,42.1,0.9462,normal
22.47,62.64,0.9536,normal
31.47,69.21,0.1425,warning
44.76,89.9,0.193,critical
29.6,78.96,0.5281,warning
20.34,44.89,0.5511,normal
49.56,85.04,0.3328,critical
46.27,88.71,0.0794,critical
22.11,48.17,0.8929,normal
43.91,91.8,0.148,critical
25.84,28.04,0.9691,normal
42.35,87.17,0.0298,critical
28.07,51.87,0.6333,normal
27.85,47.44,0.6244,normal
22.54,50.89,0.7707,normal
36.19,72.88,0.1433,warning
28.47,60.3,0.9955,normal
34.39,79.02,0.5039,warning
20.22,48.81,0.7492,normal
37.55,71.87,0.4862,warning
17.22,52.32,0.3598,normal
34.73,66.64,0.3149,warning
42.81,88.75,0.0563,critical
16.94,47.23,0.7542,normal
36.21,80.75,0.4925,warning
41.09,88.91,0.2232,critical
40.36,89.11,0.0473,critical
16.05,47.24,0.7665,normal
34.23,73.1,0.1153,warning
23.38,40.0,0.586,normal
24.89,39.21,0.9329,normal
27.32,51.97,0.4322,normal
35.5,74.07,0.5406,warning
22.33,40.61,0.902,normal
31.32,70.19,0.5155,warning
34.2,75.79,0.5889,warning
33.69,74.82,0.5718,warning
25.06,44.23,0.4405,normal
49.99,92.46,0.1342,critical
18.05,73.09,0.6494,warning
29.48,77.09,0.4355,warning
24.17,56.4,0.7414,normal
34.29,72.8,0.4365,warning
35.93,69.55,0.2402,warning
30.88,70.78,0.57,warning
19.7,52.45,0.4416,normal
49.38,88.42,0.2351,critical
39.06,92.86,0.3527,critical
24.68,45.94,0.8254,normal
33.84,77.65,0.5117,warning
44.1,93.42,0.1944,critical
23.78,42.46,0.8567,normal
38.06,81.89,0.1708,warning
48.14,86.04,0.3322,critical
45.81,89.07,0.2937,critical
36.79,76.96,0.5627,warning
25.3,43.88,0.9679,normal
43.33,90.87,0.0544,critical
24.59,40.79,0.4655,normal
24.67,60.94,0.5633,normal
20.73,32.69,0.3533,normal
26.11,56.43,0.9645,normal
23.04,44.2,0.7978,normal
33.54,71.37,0.1681,warning
31.39,77.4,0.567,warning
38.75,70.92,0.2866,warning
20.62,50.4,0.5784,normal
40.28,87.04,0.3795,critical
37.29,78.55,0.5874,warning
16.07,37.68,0.9258,normal
51.7,95.83,0.0345,critical
22.64,53.78,0.9221,normal
33.92,71.41,0.5085,warning
22.36,46.82,0.7202,normal
46.32,91.23,0.0284,critical
18.86,53.69,0.3596,normal
24.97,47.94,0.8054,normal
35.27,74.84,0.3521,warning
